region	name	city	effective_url	hostname
CT	Vincent Brightman's Carlson Gracie MMA & BJJ	Naugatuck	http://vbrightmantraining.com/	vbrightmantraining.com
CT	Whaling City Athletic Club	New London	https://www.whalingcityathletics.com/	whalingcityathletics.com
CT	ZenDo Ju-Jitsu	New Milford	http://zendojujitsu.com/	zendojujitsu.com
DC	BETA Academy	Washington	betaacademy.com	betaacademy.com
DC	Estilo Jiu Jitsu	Washington	estilojiujitsu.com	estilojiujitsu.com
DC	Highstyle Jiu-Jitsu	Washington	https://highstylejiujitsu.com	highstylejiujitsu.com
DC	Underworld BJJ DC	Washington	underworlddc.com	underworlddc.com
DC	Vortex Jiu-Jitsu	Washington	https://vortexjiujitsu.com	vortexjiujitsu.com
DE	302 BJJ Middletown	Middletown	302bjj.com	302bjj.com
DE	302 BJJ Wilmington	Wilmington	302bjj.com	302bjj.com
DE	Bayside Athletics	Milford	baysideathleticsde.com	baysideathleticsde.com
DE	Dauntless BJJ & MMA	Newark	fightdrive.com	fightdrive.com
DE	Kaizen Jiu-Jitsu Academy	Dover	kaizen-jiu-jitsu.com	kaizen-jiu-jitsu.com
DE	Meia Guarda Gracie Brazilian Jiu-Jitsu	Dover	delawareselfdefenseacademy.com	delawareselfdefenseacademy.com
DE	Rip Tide Brazilian Jiu Jitsu	Lewes	brazilianjiujitsudelaware.com	brazilianjiujitsudelaware.com
FL	10th Planet Boca Raton	Boca Raton	https://10thplanetboca.com/	10thplanetboca.com
FL	10th Planet Jiu Jitsu Jacksonville	Jacksonville	https://www.10pjax.com/	10pjax.com
FL	10th Planet Miami	Miami	https://10thplanetmiami.com/	10thplanetmiami.com
FL	10th Planet Palm Beach at AOP MMA (West Palm Beach)	West Palm Beach	https://www.vagaro.com/aopmma	vagaro.com
FL	5th St. Gym	Miami Beach	https://www.5thstreetgym.com/	5thstreetgym.com
FL	6 Levels Apopka Jiu-Jitsu	Apopka	http://www.6levelsapopka.com/	6levelsapopka.com
FL	6 Levels MMA and Fitness Center	Winter Garden	http://www.6levelsorlando.com/	6levelsorlando.com
FL	A & M Jiu-Jitsu	Fort Lauderdale	https://aandmbjj.com	aandmbjj.com
FL	ATP Brazilian Jiu Jitsu	Dania Beach	http://www.atpbjj.com/	atpbjj.com
FL	Academy of Martial Arts	Key Biscayne	http://rdcamma.com	rdcamma.com
FL	Alers Martial Arts	Pembroke Pines	http://www.alersmartialarts.com	alersmartialarts.com
FL	Alliance Coral Springs	Coral Springs	https://alliancecoralsprings.com	alliancecoralsprings.com
FL	Alliance South Florida Team Rollyson	Hollywood	https://alliancesouthflorida.com/	alliancesouthflorida.com
FL	Alliance Venice Brazilian Jiu-jitsu Team	Venice	http://www.alliancevenice.com/	alliancevenice.com
FL	American Combat Club	Orlando	http://www.americancombatclub.com/	americancombatclub.com
FL	American Combat Gym	Deerfield Beach	http://americancombatgym.com/	americancombatgym.com
FL	American Killer Bees Fitness	Melbourne	http://www.americankillerbeesfitness.com/	americankillerbeesfitness.com
FL	American TKA Martial Arts	Davie	https://www.americantka.com/	americantka.com
FL	American Top Team	Coconut Creek	http://www.americantopteam.com/	americantopteam.com
FL	American Top Team Davie	Davie	https://www.americantopteam.com/davie/	americantopteam.com
FL	American Top Team Fort Lauderdale	Fort Lauderdale	http://attftl.com/	attftl.com
FL	American Top Team Kissimmee - Black Boxx	Kissimmee	https://attkissimmee.com/kids-martial-arts-in-person-classes-american-top-team-black-boxx-kissimmee/	attkissimmee.com
FL	American Top Team Longwood	Longwood	http://www.attlongwood.com/	attlongwood.com
FL	American Top Team Miramar Jiu Jitsu & MMA	Miramar	http://www.attmiramar.com/	attmiramar.com
FL	American Top Team Palm Beach Gardens	Palm Beach Gardens	http://www.attpbg.com/schedule	attpbg.com
FL	American Top Team Tampa	Tampa	http://www.americantopteamtampa.com/	americantopteamtampa.com
FL	American Top Team Wellington	Wellington	http://www.attwellington.com/	attwellington.com
FL	American Top Team West Palm Beach	West Palm Beach	https://attwpb.squarespace.com/	attwpb.squarespace.com
FL	American Top Team West Pines	Pembroke Pines	http://americantopteamwestpines.com/	americantopteamwestpines.com
FL	American Top Team Weston	Weston	http://www.westonatt.com/	westonatt.com
FL	American Top Team of Sunrise	Sunrise	http://attsunrisemma.com/	attsunrisemma.com
FL	Anta's Fitness & Self Defense	Doral	https://www.mindbodyonline.com/explore/locations/anta-s-fitness-and-self-defense	mindbodyonline.com
FL	Ares BJJ Plant City	Plant City	http://www.aresbjjplantcity.com/	aresbjjplantcity.com
FL	Arise Martial Arts (BJJ)	Miami	http://www.arisebjj.com	arisebjj.com
FL	Armada Brazilian Jiu Jitsu Winter Park	Winter Park	http://winterparkbjj.com/	winterparkbjj.com
FL	Art of War Jiu Jitsu	Orange Park	https://aowjj.com	aowjj.com
FL	Atos Miami Brazilian Jiu-Jitsu	Miami	http://www.atosmiami.com/	atosmiami.com
FL	Atos Orlando - Brazilian Jiu-Jitsu (BJJ) and Self-Defense School	Orlando	http://www.atosorlando.com/	atosorlando.com
FL	Bill Brazilian Jiu Jitsu Association Inc	Jacksonville	http://billjiujitsu.com/	billjiujitsu.com
FL	Black House Miami Beach	Miami Beach	http://www.blackhousemiamibeach.com	blackhousemiamibeach.com
FL	Black Tie Brazilian Jiu Jitsu	Cape Coral	https://blacktiebrazilianjiu-jitsu.com/	blacktiebrazilianjiu-jitsu.com
FL	Black Trunk Martial Arts	Cape Coral	http://blacktrunk.net/	blacktrunk.net
FL	BlackSmith Jiu Jitsu Florida	Tallahassee	https://blacksmithjiujitsu.com/	blacksmithjiujitsu.com
FL	Boca De La Riva	Miami	http://www.bocajiujitsumiami.com	bocajiujitsumiami.com
FL	Bradenton BJJ	Bradenton	https://bradentonbjj.com	bradentonbjj.com
FL	Capitao Jiu Jitsu and Mixed Martial Arts	Fort Walton Beach	http://capitaomma.com/	capitaomma.com
FL	Carbon SG	Fort Lauderdale	https://carbonsg.com/	carbonsg.com
FL	Cardona's Brazilian Jiu Jitsu	Lake Worth	https://www.cardonasbjj.com/	cardonasbjj.com
FL	Cardoso Jiu Jitsu	Miami	https://cardosojiujitsu.com/	cardosojiujitsu.com
FL	Carlson Gracie Central Florida	Winter Garden	http://www.rinaldosantos.com/	rinaldosantos.com
FL	Carlson Gracie Gainesville	Gainesville	www.carlsongraciegainesville.com	carlsongraciegainesville.com
FL	Carlson Gracie Jiu Jitsu Gainesville	Gainesville	https://www.carlsongraciegainesville.com/	carlsongraciegainesville.com
FL	Carlson Gracie JiuJitsu Melbourne FL- Hot Box MMA	Melbourne	http://bjjmelbournefl.com/	bjjmelbournefl.com
FL	Carlson Gracie Plant City	Plant City	https://www.plantcitybjj.com	plantcitybjj.com
FL	Carlson Gracie Winter Haven	Winter Haven	http://www.cgwinterhaven.com/	cgwinterhaven.com
FL	Central Florida BJJ	Orlando	https://offers.avbjj.com/free-2-week-pass	offers.avbjj.com
FL	Champions Mixed Martial Arts	Lakeland	http://www.championsmma.tv/	championsmma.tv
FL	Championship Martial Arts/ Spartan Brazilian Jiu Jitsu	Orlando	https://www.cmaconway.com/	cmaconway.com
FL	Christian Carvalho BJJ-MMA	Greenacres	http://www.carvalhobjjmma.com/	carvalhobjjmma.com
FL	Cocoa Beach Fight Club BJJ & Fitness	Cocoa Beach	https://cocoa-beach-fight-club-bjj-fitness.business.site/	cocoa-beach-fight-club-bjj-fitness.business.site
FL	Combat Athletix	Orange Park	http://www.combatathletix.com/	combatathletix.com
FL	Combat Club	Lantana	http://www.combatclub.com/	combatclub.com
FL	Control Jiu-Jitsu	Melbourne	https://controljiujitsu.com/	controljiujitsu.com
FL	Creed BJJ	Ocala	https://www.creedbjj.com	creedbjj.com
FL	Darkwolf MMA	Orange City	http://www.darkwolfmma.com/	darkwolfmma.com
FL	DeLand Brazilian Jiu-Jitsu	DeLand	http://www.delandjiujitsu.com/	delandjiujitsu.com
FL	Dynamic Martial Arts & Fitness Studios	Davie	http://www.nitroacademy.com/	nitroacademy.com
FL	East Coast Combat Club	Palm City	http://eccombatclub.com/	eccombatclub.com
FL	Elemental Jiu Jitsu and Fitness	Palmetto Bay	http://www.elementaljiujitsuandfitness.com	elementaljiujitsuandfitness.com
FL	Elementum Jiu-jitsu	Winter Park	http://www.elementumjiujitsu.com/	elementumjiujitsu.com
FL	Elevate Martial Arts South Campus (American Top Team affiliate)	Tampa	https://elevatemartialartstampa.com/adult-bjj-classes-south-tampa/	elevatemartialartstampa.com
FL	Emerald Coast Jiu Jitsu (Beach Jiu Jitsu)	Panama City Beach	https://emeraldcoastjiujitsullc.sites.zenplanner.com/calendar.cfm	emeraldcoastjiujitsullc.sites.zenplanner.com
FL	Everyone Jiu-Jitsu	Cooper City	http://www.everyonebjj.com	everyonebjj.com
FL	Evolution MMA Naples	Naples	http://evolutionmmanaples.com/	evolutionmmanaples.com
FL	Extraordinary Martial Arts	Florida City	http://www.extraordinaryma.com	extraordinaryma.com
FL	FRBJJ Lake Nona	Orlando	http://frbjjlakenona.com/	frbjjlakenona.com
FL	Fabio Novaes Brazilian Jiu-Jitsu	Brandon	http://www.fabionovaesbjj.com/	fabionovaesbjj.com
FL	Fabio Novaes Brazilian Jiu-jitsu Lakeland	Lakeland	https://fabionovaesbjj.com/	fabionovaesbjj.com
FL	Fastidious Jiu Jitsu	Palm Bay	http://fastidiousjiujitsu.com/	fastidiousjiujitsu.com
FL	Fight Fitness Center (FFC)	Pinellas Park	https://www.fightfitnesscenter.net/	fightfitnesscenter.net
FL	Fight Sports Miami	Miami	https://fightsportsmiami.com/	fightsportsmiami.com
FL	Fight Sports The Falls	Miami	http://www.fightsportsthefalls.com	fightsportsthefalls.com
FL	First Order of JiuJitsu	Miami	https://firstorderjiujitsu.com	firstorderjiujitsu.com
FL	Framework BJJ (Indian Harbour Beach FL)	Indian Harbour Beach	http://www.frameworkbjj.com/	frameworkbjj.com
FL	Future School of Jiu Jitsu	Port Saint Lucie	http://futurejiujitsu.com/	futurejiujitsu.com
FL	Futures MMA	North Fort Myers	http://futuresmma.com/	futuresmma.com
FL	GB Boynton Beach	Boynton Beach	https://sbgboyntonbeach.com/	sbgboyntonbeach.com
FL	GB Brandon	Brandon	https://www.graciebarrabrandon.com/	graciebarrabrandon.com
FL	GB Celebration	Celebration	https://www.gbcelebration.com	gbcelebration.com
FL	GB Citrus Park	Tampa	https://gbcitrusparktampa.com/	gbcitrusparktampa.com
FL	GB Clermont	Clermont	https://graciebarra.com/clermont-fl/	graciebarra.com
FL	GB Coral Springs	Margate	https://www.graciebarra.com	graciebarra.com
FL	GB Davenport	Davenport	https://gbdavenport.com/	gbdavenport.com
FL	GB Deerfield Beach	Deerfield Beach	https://rogergraciedeerfieldbeach.com/	rogergraciedeerfieldbeach.com
FL	GB Fleming Island	Fleming Island	https://graciebarra.com/fleming-island-fl/	graciebarra.com
FL	GB Fort Myers	Fort Myers	http://www.gbfortmyers.com/	gbfortmyers.com
FL	GB Green Cove Springs	Green Cove Springs	http://solidbasemma.com/	solidbasemma.com
FL	GB Hunters Creek	Orlando	http://www.graciebarrahunterscreek.com/	graciebarrahunterscreek.com
FL	GB Jupiter	Jupiter	https://graciebarra.com/jupiter-fl/	graciebarra.com
FL	GB Kissimmee	Kissimmee	http://marciosimas.com/	marciosimas.com
FL	GB Lake Park	West Palm Beach	https://lp.gblakepark.com/	lp.gblakepark.com
FL	GB Lutz	Lutz	https://gblutz.com/	gblutz.com
FL	GB Oviedo	Oviedo	http://marciosimas.com/	marciosimas.com
FL	GB Palmetto Bay	Palmetto Bay	https://graciebarra.com/palmetto-bay-fl/	graciebarra.com
FL	GB Rockledge	Rockledge	https://graciebarra.com/rockledge-fl/	graciebarra.com
FL	GB Royal Palm Beach	Royal Palm Beach	https://www.gbroyalpalmbeach.com	gbroyalpalmbeach.com
FL	GB Seminole	Longwood	https://graciebarra.com/longwood-fl/	graciebarra.com
FL	GB St. Johns	St. Augustine	https://www.gbstjohns.com/	gbstjohns.com
FL	GB St. Petersburg	St. Petersburg	https://gbstpetersburg.com/	gbstpetersburg.com
FL	GB Weston	Weston	https://www.graciebarraweston.com	graciebarraweston.com
FL	GB Windermere	Orlando	https://graciebarra.com/windermere-fl/	graciebarra.com
FL	Gabriel Leite Brazilian Jiu-Jitsu	Pompano Beach	http://www.facebook.com/GLBJJ	facebook.com
FL	Gamblers Jiu-Jitsu & Kickboxing Club	Palm Beach Gardens	http://gamblersjiujitsuclub.com/sign-up-for-free-trial/	gamblersjiujitsuclub.com
FL	Gator Family Brazilian Jiu Jitsu	DeLand	https://gatorfamilybjj.com	gatorfamilybjj.com
FL	Global Brazilian Jiu-Jitsu Naples	Naples	https://global1bjj.com	global1bjj.com
FL	Gracie Barra Brazilian Jiu-Jitsu Boca Raton	Boca Raton	https://gbbocaraton.com/	gbbocaraton.com
FL	Gracie Barra Clearwater	Clearwater	https://gbclearwater.com/	gbclearwater.com
FL	Gracie Barra Fort Lauderdale	Fort Lauderdale	https://graciebarra.com/fort-lauderdale-fl/	graciebarra.com
FL	Gracie Barra Homestead	Homestead	http://graciebarra.com	graciebarra.com
FL	Gracie Barra North Orlando	Orlando	https://www.northorlandobjj.com/	northorlandobjj.com
FL	Gracie Barra Pembroke Pines	Pembroke Pines	http://www.gbpembroke.com	gbpembroke.com
FL	Gracie Barra Trinity - Brazilian Jiu-Jitsu & Self Defense	New Port Richey	https://www.tampabaymma.com/	tampabaymma.com
FL	Gracie Barra – Jacksonville	Jacksonville	http://gbjacksonville.com/	gbjacksonville.com
FL	Gracie Barra – Orlando-Sandlake	Orlando	http://marciosimas.com/	marciosimas.com
FL	Gracie Brandon Martial Arts BJJ/MMA	Riverview	https://graciebrandon.com/	graciebrandon.com
FL	Gracie Elite Jiu-Jitsu Academy - Wellington	Wellington	http://wellingtonjiujitsu.com/	wellingtonjiujitsu.com
FL	Gracie Florida Jiu-Jitsu	Ormond Beach	http://www.gracieflorida.com/	gracieflorida.com
FL	Gracie Humaita St. Petersburg	St. Petersburg	https://graciejiujitsustpete.com	graciejiujitsustpete.com
FL	Gracie Jiu Jitsu Sarasota Academy	Sarasota	http://graciejiujitsusarasota.net/	graciejiujitsusarasota.net
FL	Gracie Jiu-Jitsu Altamonte Springs	Altamonte Springs	http://www.graciejjcfl.com/	graciejjcfl.com
FL	Gracie Jiu-Jitsu Destin	Destin	http://www.graciejiujitsudestin.com/	graciejiujitsudestin.com
FL	Gracie PAC MMA	Tampa	https://msgsndr.com/widget/booking/8L4G6Ygx38eviQU1Xb3E	msgsndr.com
FL	Gracie Tampa	Tampa	https://gracietampa.com/	gracietampa.com
FL	Gracie Tampa South Martial Arts	Tampa	http://www.gracietampasouth.com/	gracietampasouth.com
FL	Gracie Wesley Chapel	Lutz	https://www.graciewesleychapel.com	graciewesleychapel.com
FL	Grappling Mastery	Mount Dora	http://www.grapplingmastery.com/	grapplingmastery.com
FL	Guto Campos BJJ	Orlando	https://gutocamposbjj.com	gutocamposbjj.com
FL	Harmony Martial Arts Center	Jupiter	https://harmonymartialarts.com/	harmonymartialarts.com
FL	Hellman's Mixed Martial Arts	Tampa	https://hellmansmma.com/	hellmansmma.com
FL	Hybrid Martial Arts	Miami	http://hybridmartialart.com	hybridmartialart.com
FL	Imperial Martial Arts	Sunrise	http://www.imperialmartialarts.com/	imperialmartialarts.com
FL	Inferno MMA	Naples	https://www.mindbodyonline.com/explore/locations/inferno-mixed-martial-arts	mindbodyonline.com
FL	Inside Control Academy	Lauderhill	http://insidecontrolacademy.com/	insidecontrolacademy.com
FL	Jacaré Brazilian Jiu-Jitsu	Ocoee	https://jacaremartialarts.com/	jacaremartialarts.com
FL	Jacksonville BJJ & MMA	Neptune Beach	http://www.jaxbjj.com/	jaxbjj.com
FL	Jacksonville Gracie Jiu-Jitsu	Jacksonville	https://jacksonville-gracie-jiu-jitsu.business.site/	jacksonville-gracie-jiu-jitsu.business.site
FL	K2 MMA & BJJ	Greenacres	http://www.k2life.com/greenacres/	k2life.com
FL	Key West PAL Gym (Jiu-jitsu/Wrestling/Kickboxing/MMA)	Key West	http://floridakeysjiujitsu.com/	floridakeysjiujitsu.com
FL	Kimura Brazilian Jiu-Jitsu Boca Raton	Boca Raton	http://www.kimurabjj.com/	kimurabjj.com
FL	Knights BJJ	Kissimmee	http://knightsbjj.com/	knightsbjj.com
FL	Knuckle Up Martial Arts	Jacksonville	https://martialartsjacksonvillefl.com/	martialartsjacksonvillefl.com
FL	Kokopelli's Gym	Longwood	http://www.kokogym.com/	kokogym.com
FL	Ludus Martial Arts LLC	Jacksonville Beach	http://ludusmartialarts.com/	ludusmartialarts.com
FL	MMA Masters	Hialeah	http://www.mmamasters.com/	mmamasters.com
FL	Marcelo Pereira BJJ & MMA	Naples	http://brazilianjiujitsunaples.com/	brazilianjiujitsunaples.com
FL	Marcio Cruz BJJ	Tampa	https://marciocruzbjj.com/	marciocruzbjj.com
FL	Martial Arts Advantage South Tampa	Tampa	https://martialartsadvantage.com/south-tampa-adult-brazilian-jiu-jitsu-classes-martial-arts-advantage/	martialartsadvantage.com
FL	Martial Arts Nation Lake Nona BJJ	Orlando	https://manationlakenona.com	manationlakenona.com
FL	Martin Academy of Martial Arts	Sarasota	https://airtable.com/shrYsLfI3VocYXFhF	airtable.com
FL	Mastermind MMA Academy	Pinellas Park	http://www.mastermindmmaacademy.com/	mastermindmmaacademy.com
FL	Mattix Gracie Jiu Jitsu Academy	Davie	http://www.mattixacademy.com	mattixacademy.com
FL	Miami Beach Brazilian Jiu-Jitsu	Miami Beach	http://www.rioheroes-jorgepereira.com	rioheroes-jorgepereira.com
FL	Miloki Flow / Jiu-Jitsu and Movement	Key Biscayne	http://www.milokiflow.com	milokiflow.com
FL	Moncaio Brothers Brazilian Jiu Jitsu	Fort Lauderdale	http://www.bjjbrothers.com/	bjjbrothers.com
FL	Mount Dora BJJ Academy	Eustis	http://www.mountdorabjjacademy.com/	mountdorabjjacademy.com
FL	Nelumbo Brazilian Jiu-Jitsu	Oviedo	http://bjjoviedo.com/	bjjoviedo.com
FL	New Journey Jiu Jitsu	St. Cloud	https://www.newjourneyjj.com	newjourneyjj.com
FL	Nogi MMA	Ocala	https://nogishootbox.com/	nogishootbox.com
FL	Nokido Ju-Jitsu, Judo & BJJ	North Port	http://www.nokido.net/	nokido.net
FL	Oceans Brazilian Jiu-Jitsu Academy	Weston	http://www.oceansbjj.com/	oceansbjj.com
FL	Off The Grid BJJ	Cocoa Beach	http://www.offthegridjiujitsu.com/	offthegridjiujitsu.com
FL	Olivera Jiu Jitsu And Fitness Academy	Bradenton	http://www.oliverabjj.com/	oliverabjj.com
FL	Olympus Jiu Jitsu Academy	Lutz	https://bjjolympus.com/	bjjolympus.com
FL	Omega MMA Training Center	Clearwater	http://omegamma.com/cms/	omegamma.com
FL	Orlando Brazilian Jiu Jitsu	Orlando	https://www.orlandobjj.com	orlandobjj.com
FL	Pace Gracie Jiu Jitsu Academy	Pace	https://pacegjj.com	pacegjj.com
FL	Paulo Ribeiro Brazilian Jiu Jitsu	Naples	http://prbjjnaples.com/	prbjjnaples.com
FL	Ponte Vedra Brazilian Jiu Jitsu	Ponte Vedra Beach	https://pvbjj.com/	pvbjj.com
FL	Positive Balance Brazilian Jiu Jitsu	Tallahassee	https://positivebalancegrappling.com/	positivebalancegrappling.com
FL	RAIVA Brazilian Jiu Jitsu	Davie	http://www.raivabjj.com	raivabjj.com
FL	RM BJJ Academy	Delray Beach	http://rmbjjacademy.com	rmbjjacademy.com
FL	Ralph Gracie Florida Jiu-Jitsu	Port Orange	http://www.ralphgraciefl.com/	ralphgraciefl.com
FL	Refit Academy - Wynwood	Miami	http://www.refit-academy.com	refit-academy.com
FL	Relic Jiu Jitsu	Longwood	https://cp.mystudio.io/t/	cp.mystudio.io
FL	Relson Gracie Jiu-Jitsu Academy St. Augustine	St. Augustine	http://www.mma4florida.com/	mma4florida.com
FL	Renzo Gracie Academy Florida	Sunrise	https://renzogracieflorida.com/	renzogracieflorida.com
FL	Renzo Gracie Ft. Lauderdale	Fort Lauderdale	http://renzogracieftl.com/	renzogracieftl.com
FL	Renzo Gracie Jiu Jitsu Academy of Boca Raton	Boca Raton	http://renzograciejiujitsubocaraton.com/	renzograciejiujitsubocaraton.com
FL	Renzo Gracie Naples	Naples	https://renzogracienaples.com	renzogracienaples.com
FL	Renzo Gracie Orlando	Orlando	https://orlandojiujitsu.com/	orlandojiujitsu.com
FL	Renzo Gracie Royal Palm Beach	Royal Palm Beach	http://www.royalpalmbeachjj.com/	royalpalmbeachjj.com
FL	Renzo Gracie Training Center	Weston	http://www.renzogracieflorida.com/	renzogracieflorida.com
FL	Renzo Gracie of Lake Worth	Lake Worth	https://renzogracielakeworth.com/	renzogracielakeworth.com
FL	Rilion Gracie Jiu-Jitsu Academy	Miami	http://riliongracie.com	riliongracie.com
FL	Rilion Gracie Jiu-Jitsu Doral	Doral	http://www.riliongraciedoral.com	riliongraciedoral.com
FL	Rilion Gracie Jiu-Jitsu Palm Beach Gardens	Palm Beach Gardens	http://www.jiujitsupbg.com/	jiujitsupbg.com
FL	Rilion Gracie Jiu-Jitsu Panama City	Panama City	http://jiujitsulynnhaven.com/	jiujitsulynnhaven.com
FL	Rilion Gracie Jiu-Jitsu of Miami Lakes	Miami Lakes	http://www.riliongraciemiamilakes.com/	riliongraciemiamilakes.com
FL	Rmbjj Coral Springs / BJJ Coral Springs FL 33065	Coral Springs	https://coralspringsbjj.com/	coralspringsbjj.com
FL	Rock MMA	Davie	http://www.fightingchancebjj.com/	fightingchancebjj.com
FL	START Jiu Jitsu Academy	Miramar	https://startjiujitsu.com/facilities-pembroke-pines/	startjiujitsu.com
FL	Sanity Jiu Jitsu	Winter Garden	http://www.sanityjiujitsu.com/	sanityjiujitsu.com
FL	Sarasota BJJ / Ribeiro Jiu Jitsu	Sarasota	https://sarasotabjj.com/	sarasotabjj.com
FL	School of Combat Arts	Gainesville	https://schoolofcombatarts.com/	schoolofcombatarts.com
FL	South Tampa Jiu-Jitsu & MMA	Tampa	http://southtampajiujitsu.com/	southtampajiujitsu.com
FL	Souther Soul Jiu-Jitsu Academy – Renzo Gracie Emerald Coast	Mary Esther	http://www.southernsoulacademy.com/	southernsoulacademy.com
FL	Spartan Academy Palm Coast / Brazilian Jiu Jitsu & more	Palm Coast	http://www.spartanpalmcoast.com/	spartanpalmcoast.com
FL	St. Pete BJJ	St. Petersburg	http://www.stpetebjj.com/	stpetebjj.com
FL	Studio 8 BJJ - JJM Mandarin	Jacksonville	http://www.studio8bjj.com/	studio8bjj.com
FL	Supremacy Brazilian Jiu Jitsu	Largo	http://www.supremacybjj.com/	supremacybjj.com
FL	Team Alves	Sarasota	http://www.thealvesjiujitsu.com/	thealvesjiujitsu.com
FL	Team Carvalho Academy	Dunnellon	http://www.teamcarvalho.com/home.html	teamcarvalho.com
FL	Team Carvalho Treasure Coast	Fort Pierce	http://www.teamcarvalho.com/	teamcarvalho.com
FL	Team Nogueira	West Palm Beach	http://www.teamnog.com/	teamnog.com
FL	Team Nogueira Bloise Academy	Jupiter	http://www.teamnog.com/	teamnog.com
FL	Team Rollyson Brazilian Jiu-Jitsu	Hollywood	http://www.rollysonbjj.com/	rollysonbjj.com
FL	Team Third Law BJJ Naples	Naples	https://www.teamthirdlaw.com	teamthirdlaw.com
FL	The Academy of Martial Arts	Hollywood	http://www.aomacoopercity.com/	aomacoopercity.com
FL	The Academy of Pensacola	Pensacola	https://www.theacademyofpensacola.com/	theacademyofpensacola.com
FL	The Grounds MMA	Estero	http://www.traininggroundsma.com/	traininggroundsma.com
FL	The Jungle MMA and Fitness Lake Mary (Sanford FL)	Sanford	http://jungleorlando.com/	jungleorlando.com
FL	The Jupiter Jiu Jitsu Academy in Jupiter Fl	Jupiter	http://www.jupiterjiujitsu.com/	jupiterjiujitsu.com
FL	Trillo Jiujitsu Academy	Miami Gardens	http://trillojiujitsu.com	trillojiujitsu.com
FL	UFC GYM Lauderhill	Lauderhill	https://www.ufcgym.com/locations/lauderhill/	ufcgym.com
FL	UFC GYM Winter Springs	Winter Springs	https://www.ufcgym.com/locations/winter-springs/	ufcgym.com
FL	United Legion Brazilian Jiu-Jitsu	Altamonte Springs	https://unitedlegionbjj.com/	unitedlegionbjj.com
FL	Vagner Rocha Martial Arts	Miami	https://www.vagnerrochamartialarts.com/	vagnerrochamartialarts.com
FL	Valente Brothers Jiu-Jitsu Coral Gables	Coral Gables	http://www.valentebrothers.com/	valentebrothers.com
FL	Valente Brothers Jiu-Jitsu Pembroke Pines	Pembroke Pines	http://www.graciemiami.com	graciemiami.com
FL	Vickery Jiu-Jitsu & MMA	Fort Myers	http://www.vickerybjj.com/	vickerybjj.com
FL	Vieira Martial Arts Academy	Sarasota	http://www.siestakeybjj.com/	siestakeybjj.com
FL	Villardo Jiu-Jitsu Academy	Wellington	http://www.brjj.com/	brjj.com
FL	Vital Brothers Brazilian Jiu Jitsu	North Miami	http://vitalbrothersbjj.com	vitalbrothersbjj.com
FL	Vortex Jiu Jitsu Academy	Palm Bay	https://vortexbjj.com/	vortexbjj.com
FL	Warrior Defense Brazilian Jiu Jitsu	DeLand	https://warriordefense.com/classes-by-reservation	warriordefense.com
FL	Weinischke Martial Arts	Tallahassee	http://www.tallahasseejiujitsu.com	tallahasseejiujitsu.com
FL	Winners Training Center Sunny Isles Beach	Sunny Isles Beach	http://www.winnerstrainingcenter.com	winnerstrainingcenter.com
FL	Wolfpack Brazilian Jiu Jitsu - Martial Arts	Sarasota	http://www.wolfpackbjj.com/	wolfpackbjj.com
FL	Wolfpack South Brazilian Jiu Jitsu	Port Charlotte	http://wolfpacksouthbjj.com/	wolfpacksouthbjj.com
FL	Xtreme Gracie Jiu Jitsu	Minneola	http://xtremegraciejiujitsu.com/	xtremegraciejiujitsu.com
FL	Yaniv Rosenberg Jiu Jitsu Team	Plantation	http://www.yrjiujitsu.com/	yrjiujitsu.com
FL	Zicro Academy / Alliance Tallahassee	Tallahassee	http://www.zicrobjj.com/	zicrobjj.com
GA	10th Planet Jiu Jitsu Perry	Perry	http://www.10thplanetperry.com/	10thplanetperry.com
GA	ATL Fitness 24/7 Woodstock	Woodstock	https://www.mindbodyonline.com/explore/locations/tapout-fitness-woodstock	mindbodyonline.com
GA	Academy of Athletics (AOA)	Rossville	http://www.facebook.com/ChallengeBringsChange/	facebook.com
GA	Agoge Combatives	Rossville	http://www.agogecombatives.com/	agogecombatives.com
GA	Alex Daltro Jiu-Jitsu	Dacula	https://www.facebook.com/Alexdaltrojiujitsu-104683961825611	facebook.com
GA	AllAmbition Brazilian Jiu Jitsu	Cartersville	http://allambitionbjj.com/	allambitionbjj.com
GA	Alliance Martial Arts Center	Dunwoody	http://www.alliancebjj.com/	alliancebjj.com
GA	Alliance Richmond Hill Brazilian Jiu Jitsu	Richmond Hill	https://www.facebook.com/Alliance-Savannah-Richmond-Hill-Brazilian-Jiu-Jitsu-345133652772330/	facebook.com
GA	American Top Team Atlanta	Atlanta	http://attatl.com/	attatl.com
GA	American Top Team Valdosta	Valdosta	http://att229.com/	att229.com
GA	American Top Team of Gwinnett	Lawrenceville	https://attofgwinnett.com/	attofgwinnett.com
GA	Americus Martial Arts Academy	Americus	http://americusmartialartsacademy.com/	americusmartialartsacademy.com
GA	Anchor Jiu Jitsu & Fitness	Griffin	https://anchorjiujitsu.com/	anchorjiujitsu.com
GA	Apex MMA Covington	Covington	http://www.apexconyers.com/	apexconyers.com
GA	Ascension Mixed Martial Arts (Cumming)	Cumming	https://ascensionmma.com/	ascensionmma.com
GA	Athens BJJ	Athens	https://athensbjj.com	athensbjj.com
GA	Athens Fitness and MMA	Athens	http://www.athensfitnessandmma.com/	athensfitnessandmma.com
