verdict	id	region	name	city	url	action	evidence	source_url
DEAD	127	OK	True Grit Jiu Jitsu and Defense	McAlester		KEEP_BLANK	Stored truegritjiu-jitsu.com is NXDOMAIN at both apex and www despite search engines still serving its old title; no alternate domain found, only a Facebook page	https://dns.google/resolve?name=www.truegritjiu-jitsu.com&type=A
CONFIRMED	128	OK	Church BJJ	Muskogee	https://churchjj.com	SET_OVERRIDE	Site body names Church Jiu-Jitsu with contact Zac at 918-428-9152 and gives the current address as 7902 Charles Page Blvd, Tulsa, OK — the school has relocated from Muskogee to Tulsa; BJJ, MMA and wrestling are named classes.	https://churchjj.com/?cb=1
NEEDS_BROWSER	129	OK	Mega Church Jiu Jitsu	Muskogee		NEEDS_BROWSER	megachurchjiujitsu.com is NXDOMAIN and the only web presence found is a Facebook page and Instagram account, neither of which web_fetch can render, so no address could be verified.	https://www.facebook.com/MegaCJJ/
UNRESOLVED	130	OK	Thunder MMA	Muskogee		FLAG	No Muskogee site exists and thundermmamuskogee.com is NXDOMAIN; thundermuaythai.gymdesk.com lists coach Ty Pilgrim, a named Brazilian Jiu Jitsu class and a weekly Sparring in Muskogee session, but its address is 1002 South College Ave Tahlequah and it carries a different name, so I could not confirm it is the same entity	https://thundermuaythai.gymdesk.com/?cb=5
NEEDS_BROWSER	131	OK	F-5 Grappling	Mustang		NEEDS_BROWSER	f5grappling.com NXDOMAIN; only presence is Facebook/Instagram (listings give 660 W SW 59th St, Mustang OK 73064, 405-503-3385), which web_fetch cannot render	https://dns.google/resolve?name=f5grappling.com&type=A
NOT_BJJ	132	OK	Kaizen Performance LLC	Norman		KEEP_BLANK	Stored kaizenperformance.net = NXDOMAIN. Live kaizenperformancegym.com (185.230.63.107) is the same business - 405-310-2235 matches - now at 17703 South Sunnylane Rd, Norman, OK 73071. Its entire program list is strength and conditioning (In-Person Coaching, Hybrid Coaching, 24/7 membership, Athlete Training). No BJJ, grappling or martial arts class anywhere in the site body.	https://www.kaizenperformancegym.com/
CONFIRMED	136	OK	Prowess Brazilian Jiu-Jitsu	Okmulgee	https://www.prowessgym.com/	SET_OVERRIDE	"Prowess Fitness homepage lists BRAZILIAN JIU-JITSU as a membership program and reads ""Come see us at 2010 S Wood Dr Okmulgee OK 74447 or Contact us at (918) 756-8787""; stored prowessbjj.com is NXDOMAIN"	https://www.prowessgym.com/
NEEDS_BROWSER	137	OK	Clinch Martial Arts Academy - Owasso	Owasso		NEEDS_BROWSER	Stored teamclinch.com nameservers return REFUSED and it serves an empty body, so it is dead; clinchmartialarts.com has live A records but returns an empty body that could be a real JS-rendered site or a parking lander.	https://clinchmartialarts.com/?cb=1
CONFIRMED	138	OK	Combat Syndicate	Ponca City	https://combatsyndicate.org/	SET_OVERRIDE	Live page footer reads 305 S Pine St, Ponca City, OK 74601 with phone 580-363-7562 and named Kids and Adult Jiu-Jitsu class pages.	https://combatsyndicate.org/
NEEDS_BROWSER	139	OK	Oklahoma Combat Sports / KORE BJJ	Poteau		NEEDS_BROWSER	site.oklahomacombatsports.com and oklahomacombatsports.com are both NXDOMAIN; korebjj.com redirects to koremartialarts.com, the KORE association HQ under Luigi Mondelli rather than the Poteau school, leaving only a Facebook page	https://korebjj.com/?cb=8
NEEDS_BROWSER	140	OK	Trinity Martial Arts	Pryor		NEEDS_BROWSER	trinitypryor.com NXDOMAIN and trinitymartialartspryor.com NXDOMAIN; only presence is Facebook/Instagram (listings give 1030 W Graham Ave, Pryor OK 74361, 918-373-9085), which web_fetch cannot render	https://dns.google/resolve?name=trinitypryor.com&type=A
CONFIRMED	141	OK	Alexander Jiu-Jitsu	Seminole	https://alexanderjj.com/	SET_OVERRIDE	2132 Smith St, Seminole, OK 74868; 405-380-8145. Stored alexanderjiujitsu.com = NXDOMAIN; alexanderjj.com is live (13.248.243.5) and states classes in Kickboxing, Brazilian Jiu-Jitsu and MMA.	https://alexanderjj.com/
DEAD	145	OK	3 Feathers MMA Muay Thai Warriors 4 Christ	Wilburton		KEEP_BLANK	No website has ever existed for this record; 3feathersmma.com and 3featherswarriors4christ.com are both NXDOMAIN and every listing found points only to a Facebook page	https://dns.google/resolve?name=3feathersmma.com&type=A
