status	name	city	state	website	address	evidence
NET-NEW	Centre de karaté KJS	Saint-Constant	QC		2 Montée des Bouleaux, Saint-Constant, QC	Body of the Centre Evolution affiliate page: "Evolution BJJ Saint-Constant - Centre de karate KJS, 2, Montee des Bouleaux, Saint-Constant, QC, 450-635-9591". Area code 450 confirms Monteregie, Quebec. Hosts the Evolution BJJ programme. NEW CITY SPELLING: Saint-Constant.
NET-NEW	Centre Butactik	Notre-Dame-du-Mont-Carmel	QC		801 Rang St-Louis, Notre-Dame-du-Mont-Carmel, QC	Body of the Centre Evolution affiliate page: "Evolution BJJ Notre-Dame-Du-Mont-Carmel - Centre Butactik, 801 Rang St-Louis, Notre-Dame-Du-Mont-Carmel, 819-698-4967". Area code 819 confirms Mauricie, Quebec. NEW CITY SPELLING: Notre-Dame-du-Mont-Carmel.
NET-NEW	École Karaté K2V	Shefford	QC		104 rue Clermont, Shefford, QC	Body of the Centre Evolution affiliate page: "Evolution BJJ Bromont/Shefford - Ecole Karate K2V, 104 rue Clermont, Shefford, QC, 514-708-5673". Shefford is a Monteregie township adjacent to Bromont/Granby, Quebec. Hosts the Evolution BJJ programme. NEW CITY SPELLING: Shefford.
NET-NEW	Jiu-Jitsu Académie Val-d'Or	Val-d'Or	QC		971 5e Rue, Val-d'Or, QC	FQJJB federation listing (jjbqc.org/listing/jiu-jitsu-academie-val-dor): 971 5e rue, Val-d'Or, Quebec. Val-d'Or is in Abitibi-Temiscamingue, Quebec (819 area, J9P postal). NEW CITY SPELLING: Val-d'Or.
NET-NEW	Impact Kick-Boxing Jiu-Jitsu	Val-d'Or	QC		Val-d'Or, QC	FQJJB federation listing (jjbqc.org/listing/impact-kick-boxing-jiu-jitsu): "dojo d'arts martiaux etabli a Val d'Or en Abitibi-Temiscamingue depuis le 17 novembre 2010". Abitibi-Temiscamingue is in Quebec (819 area). Street address not stated on the listing, left blank.
NET-NEW	1A Newaza Studio Jiujitsu	Rouyn-Noranda	QC		Rouyn-Noranda, QC	FQJJB federation listing (jjbqc.org/listing/1a-newaza-studio-jiujitsu): described as a leading centre for competitive Brazilian jiu-jitsu in Rouyn-Noranda. Rouyn-Noranda is in Abitibi-Temiscamingue, Quebec (819 area, J9X postal). Street address not captured, left blank. NEW CITY SPELLING: Rouyn-Noranda.
NET-NEW	Jiu-Jitsu Vaudreuil	Vaudreuil-Dorion	QC		17 Boulevard de la Cité-des-Jeunes, Local 110, Vaudreuil-Dorion, QC	Listed as a jiu-jitsu bresilien school at 17 Boulevard de la Cite-des-Jeunes, Local 110, Vaudreuil-Dorion, Quebec. Vaudreuil-Dorion is in Monteregie, Quebec (450 area, J7V postal). NEW CITY SPELLING: Vaudreuil-Dorion.
NET-NEW	Académie JiuManji	Nicolet	QC	https://academiejiumanji.com		Own site title and description: "Ecole de Jiu-jitsu bresilien a Nicolet - Academie JiuManji", a Brazilian jiu-jitsu school in Nicolet near Trois-Rivieres. Nicolet is in Centre-du-Quebec (819 area, J3T postal). Street address not captured from the body, left blank. NEW CITY SPELLING: Nicolet.
NET-NEW	Centre SAGA	Trois-Rivières	QC	https://www.centresaga.ca		Own site: "Accueil | Centre SAGA | Arts martiaux & mise en forme (Trois-Rivieres)"; the FQJJB roster carries Centre SAGA and describes it as the BTT (Brazilian Top Team) affiliate in Trois-Rivieres offering Jiu jitsu for children and adults. Trois-Rivieres is in Mauricie, Quebec (819 area, G8/G9 postal). Street address not captured from the body, left blank.
NET-NEW	Sampa Jiu-Jitsu	Quebec City	QC	https://www.sampajjb.com		Own site "Sampa Jiu-Jitsu - Ville de Quebec"; description "Decouvrez le Jiu-Jitsu bresilien au coeur de Quebec pour tous les ages et niveaux". Located in Quebec City (418/581 area). Street address not captured from the body, left blank.
