status	name	city	state	website	address	evidence
NET-NEW	Triunity Martial Arts Studio	Surrey	BC	https://www.triunitymartialarts.com		bjjblog.ca BC directory body: "Triunity Martial Arts Studio Inc, Surrey, BC - Unlock your potential at Triunity Martial Arts", 4.9 from 90 reviews, site triunitymartialarts.com.
NET-NEW	Surrey Masters Martial Arts	Surrey	BC	https://www.surreymma.ca		bjjblog.ca BC directory body: "Surrey Masters Martial Arts, Surrey, BC - Experience the ultimate training in MMA, Jiu Jitsu, and wrestling at Surrey MMA", 4.8 from 52 reviews, site surreymma.ca (.ca domain - Surrey BC, not Surrey England).
NET-NEW	Red Tiger Martial Arts	Surrey	BC	https://redtigersurrey.com		bjjblog.ca BC directory body: "Red Tiger Martial Arts, Surrey, BC - building confidence and skills through diverse martial arts training", 4.9 from 60 reviews, site redtigersurrey.com (domain carries "surrey").
NET-NEW	Dragon's Den Elite Combat Sports and Self Defense Academy	Surrey	BC	https://www.dragonsdenmartialarts.ca		bjjblog.ca BC directory body: "Dragon's Den Elite Combat Sports and Self Defense Academy, Surrey, BC - expert martial arts training in Brazilian Jiu Jitsu, Muay Thai, and more", 4.5 from 44 reviews, site dragonsdenmartialarts.ca (.ca domain).
NET-NEW	World Martial Arts	Surrey	BC	https://www.worldtkd.ca		bjjblog.ca BC directory body: "World Martial Arts: Gracie Barra Brazilian Jiu Jitsu (BJJ) and Taekwondo, Surrey, BC - Your local hub for Brazilian Jiu Jitsu and youth programs in Delta and Surrey", 4.9 from 35 reviews, site worldtkd.ca (.ca domain).
NET-NEW	Isshindo Martial Arts	Surrey	BC			Named in the body of westcoastbjj.ca (West Coast BJJ Association affiliate list) as "Isshindo Martial Arts, Cloverdale." Cloverdale is a Surrey BC town centre. No standalone site located - website left blank.
NET-NEW	Gracie Barra Delta	Delta	BC	https://gbdelta.com	11951 88 Ave, Delta, BC V4C 3C9	Gracie Barra BC roster body lists "Gracie Barra Surrey (Newton/Delta), 11951 88 Ave, Delta, BC V4C 3C9", head Prof. Kevin Yang, est. 2010 - the oldest GB academy in BC. bjjblog.ca body lists the school as "Gracie Barra Delta - The most friendly school to learn Brazilian Jiu Jitsu and Kickboxing in Delta BC" with site gbdelta.com. AMBIGUITY: a search result also describes gbdelta.com as being on Bridge Street, Delta, so the brand may run two Delta sites or have relocated - the V4C address above is the one taken from a page body. Delta BC confirmed by V4C postal code, not Delta CO or Delta UT.
NET-NEW	Delta BJJ	Delta	BC	https://deltabjj.ca		Search result title and body: "DELTA BJJ - Martial Arts and Self-Defense Training" and "About Us | Building BJJ Community in Tsawwassen - DELTA BJJ", described as supporting adults in Tsawwassen through beginner-friendly Brazilian Jiu-Jitsu, located in the heart of Tsawwassen. Tsawwassen is a community within Delta BC. Site is a .ca domain. Delta BC, not Delta CO/UT.
NET-NEW	Tsawwassen Martial Arts	Delta	BC	https://www.tsawwassenmartialarts.com		Search result: "Tsawwassen Martial Arts offers karate, kickboxing, Brazilian Jiu Jitsu, Krav Maga and self defence classes for kids, teens and adults in Tsawwassen and South Delta." Tsawwassen and South Delta are both in Delta BC. Held at lower confidence than the body-verified rows - worth a confirmation fetch before publishing.
NET-NEW	Gracie Barra Langley	Langley	BC	https://www.gblangley.com	20241 Fraser Hwy, Langley, BC V3A 4E7	Gracie Barra BC roster body: "Gracie Barra Langley, 20241 Fraser Hwy, Langley, BC V3A 4E7", head Prof. Fabio Bueno, est. 2021. bjjblog.ca body gives site gblangley.com, 5.0 from 41 reviews. BC confirmed by V3A postal code - Langley BC, not Langley VA.
NET-NEW	Marcus Soares Jiu-Jitsu Academy Langley	Langley	BC	https://marcussoares.com/locations/langley	20691 Highway 10, Langley, BC	Marcus Soares site body (marcussoares.com/affiliates) nav and footer both list a Langley location ("Langley - Langley City") alongside Downtown Vancouver and Maple Ridge, with the organisation phone 604-725-9797. Street address 20691 Highway 10, Langley, British Columbia carried on the school's Yelp listing title. BC confirmed by 604 area code - Langley BC, not Langley VA.
NET-NEW	Factory Fresh Jiu Jitsu	Langley	BC	https://factoryfreshbjj.com		bjjblog.ca BC directory body: "Factory Fresh Jiu Jitsu - Join the best Brazilian Jiu Jitsu community in Langley at Factory Fresh Jiu Jitsu", 5.0 from 77 reviews, site factoryfreshbjj.com. The directory files it under Surrey but its own description says Langley, so city set to Langley. Langley BC, not Langley VA.
NET-NEW	Gracie Barra Maple Ridge	Maple Ridge	BC			Listed by name on the Gracie Barra BC roster body at gblakecountry.com in the 18-academy British Columbia index. Corroborated by a search result titled "Gracie Barra Maple Ridge - Fitness and Instruction in Maple Ridge District Municipality, Greater Vancouver". Maple Ridge is in Metro Vancouver BC. Street address and standalone domain not established from a body - both left blank.
NET-NEW	Marcus Soares BJJ Academy Maple Ridge	Maple Ridge	BC	https://marcussoares.com/locations/maple-ridge		Marcus Soares site body lists "Maple Ridge - Haney / West Central" as one of three Greater Vancouver academies, repeated in the footer as "Vancouver - Langley - Maple Ridge", organisation phone 604-725-9797. Haney is a Maple Ridge BC neighbourhood. BC confirmed by 604 area code.
NET-NEW	Gracie Barra Port Coquitlam	Port Coquitlam	BC	https://gbportcoquitlam.com		Search result title and body: "Brazilian Jiu Jitsu Classes in Port Coqutilam | Gracie Barra Port Coqutilam", offering programs for various age groups and skill levels, site gbportcoquitlam.com. NOTABLE - this academy is ABSENT from Gracie Barra's own 18-school BC roster at gblakecountry.com, confirming the method-rules warning that brand rosters omit locations they actually have.
NET-NEW	Legacy Brazilian Jiu Jitsu Academy	Coquitlam	BC	https://www.legacybjjacademy.com		Search result title and body: "Jiu Jitsu | Legacy Brazilian Jiu Jitsu Academy | Coquitlam" - an independent, family-owned martial arts school in the city of Coquitlam, founded 2022, with programs for children from age 4 plus adults and seniors. Coquitlam is in Metro Vancouver BC.
NET-NEW	Tri-Cities Gracie Jiu-Jitsu	Port Moody	BC	https://www.tricitiesgjj.com		Search result title and body: "Tri-Cities Gracie Jiu-Jitsu | Certified Academy in Port Moody, BC" - a certified Gracie Jiu-Jitsu academy in Port Moody serving Coquitlam, Port Coquitlam and the Tri-Cities, with kids, women's and adult BJJ classes and a free 10-day trial. Port Moody BC stated in the title.
NET-NEW	Titan Training Centre	Coquitlam	BC	https://titantrainingcentre.com		Search result title and body: "10th Planet Vancouver Jiu Jitsu Classes - Titan Training Centre - Coquitlam, BC", offering No Gi classes for all levels. Corroborated by 10thplanetjj.com/locations/coquitlam/ and the Facebook page 10thPlanetCoquitlam. This is the BC 10th Planet outpost - note it brands as "10th Planet Vancouver" but physically sits in Coquitlam BC.
NET-NEW	Personal Best Martial Arts	Coquitlam	BC			Named in the body of westcoastbjj.ca (West Coast BJJ Association affiliate list) as "Personal Best Martial Arts, Coquitlam." Coquitlam is in Metro Vancouver BC. No standalone site located - website left blank.
NET-NEW	Faulks Jiu Jitsu	Port Moody	BC	http://www.faulksjiujitsu.com		Search result body: "Faulks Jiu Jitsu offers top-notch martial arts and fitness classes to kids and adults in Port Moody, Coquitlam, Port Coquitlam, Burnaby, and New Westminster. Their art is primarily Japanese Jiu Jitsu, with some Brazilian Jiu Jitsu, Wrestling, Kickboxing, Judo, and Karate mixed in." All five named cities are Metro Vancouver BC. CAVEAT - primarily Japanese Jiu Jitsu rather than BJJ, so this is a borderline inclusion for a BJJ directory.
NET-NEW	Genesis Martial Arts	Abbotsford	BC	https://www.genesismartialarts.ca		Search result title "Genesis Martial Arts - Abbotsford" with body describing high-level Brazilian Jiu Jitsu drawing students from across the country, led by black belt head instructor Jason Gagnon; also carries a Kids Brazilian Jiu Jitsu listing for Abbotsford BC on MindBody. Site is a .ca domain. Abbotsford BC - note Abbotsford borders Sumas WA, but the school is on the Canadian side per the .ca domain and Abbotsford BC listings.
NET-NEW	Pacific Top Team Abbotsford	Abbotsford	BC		2427 Pauline Street, Abbotsford, BC	Yelp listing title carries the address in full: "PACIFIC TOP TEAM ABBOTSFORD BRAZILIAN JIU-JITSU AND MUAY THAI - 2427 Pauline street, Abbotsford, British Columbia". Parent organisation confirmed real via the pacifictopteam.com body ("Brazilian Jiu Jitsu and Martial Arts Team in Western Canada"). Province explicitly British Columbia. No standalone domain located.
NET-NEW	West Coast Brazilian Jiu-Jitsu and MMA Abbotsford	Abbotsford	BC		4-2664 Gladys Avenue, Abbotsford, BC V2S 3X8	Foursquare venue record gives "West Coast Brazilian Jiu-Jitsu and MMA - Abbotsford, BC" at 4-2664 Gladys Avenue, Abbotsford BC V2S 3X8. Consistent with the westcoastbjj.ca association body, which quotes an Abbotsford student ("Steve Scheirer, 44 Years old, Abbotsford"). BC confirmed by V2S postal code. Held at lower confidence - worth a confirmation fetch.
NET-NEW	Burridge Martial Arts	Abbotsford	BC	https://maxburridge.com		Search result title and body: "Home - Muay Thai and Brazilian Jiu-Jitsu in Abbotsford | Burridge Martial Arts". Independently corroborated by the Mission BJJ body, which carries a Google review signed "Max Burridge". Abbotsford BC.
NET-NEW	Gracie Barra Chilliwack	Chilliwack	BC	https://gbchilliwack.com		Listed by name on the Gracie Barra BC roster body at gblakecountry.com in the 18-academy British Columbia index. Search result title "Gracie Barra Chilliwack - Welcome to GB Chilliwack" with body describing a family-friendly environment providing BJJ classes for men, women and kids plus BarraFit. Chilliwack is in the BC Fraser Valley. Street address not established from a body.
NET-NEW	Pacific Top Team Chilliwack	Chilliwack	BC	https://pttchilliwack.ca		Search result title and body: "Pacific Top Team Chilliwack | Brazilian Jiu-Jitsu and Martial Arts Training - Chilliwack's top Brazilian Jiu-Jitsu academy", open 6 days per week, site pttchilliwack.ca (.ca domain). Parent organisation confirmed real via the pacifictopteam.com body. Chilliwack BC.
NET-NEW	Chilliwack Jiu Jitsu	Chilliwack	BC	https://www.chilliwackjiujitsu.ca		Search result title and body: "Home | Chilliwack Jiu Jitsu" - an academy with experienced instructors, over a decade of BJJ training and black belts. Site chilliwackjiujitsu.ca (.ca domain). Chilliwack BC. Distinct from the dead chilliwackbjj.com stub above.
NET-NEW	Hiscoe Jiu-Jitsu	Chilliwack	BC	https://www.hiscoejiujitsu.com		Search result title and body: "Martial Arts For Kids | Hiscoe Jiu-Jitsu | Chilliwack, B.C." - since 1992 transforming lives in Chilliwack and surrounding communities, expert instruction in Can-Ryu and Brazilian Jiu-Jitsu for all ages. Province stated as B.C. in the title.
NET-NEW	Mountain Jiu Jitsu	Squamish	BC	https://www.mtnjjsq.com		Search result title and body: "Mountain Jiu Jitsu Squamish | Kids and Adult Academy - Free Trials", offering BJJ training focused on technique, leverage and ground control, with locations in Squamish, Whistler and Pemberton. Domain mtnjjsq.com encodes "sq" for Squamish. Squamish BC in the Sea to Sky corridor.
NET-NEW	The Sound Brazilian Jiu Jitsu Muay Thai and MMA	Squamish	BC			Search result: "The Sound Brazilian Jiu Jitsu, Muay Thai and MMA | Squamish BC" - described as the Sea to Sky Corridor's premier Brazilian Jiu Jitsu, Kickboxing and MMA school. The Sea to Sky Corridor is the Squamish-Whistler-Pemberton BC highway corridor. Only a Facebook presence located - website left blank.
NET-NEW	Tidal BJJ	Gibsons	BC			Search result: "Tidal BJJ - Sunshine Coast | Gibsons BC". Gibsons is on the BC Sunshine Coast. Only a Facebook presence located - website left blank.
NET-NEW	Nomad Brazilian Jiu Jitsu Studio	Sechelt	BC	https://thenomadstudio.ca		Search result title and body: "Nomad Brazilian Jiu Jitsu Studio" in Wilson Creek (Sechelt), offering a holistic approach to martial arts, meditation and movement. Wilson Creek is a Sechelt BC community on the Sunshine Coast. Site is a .ca domain.
NET-NEW	Powell River Brazilian Jiu Jitsu	Powell River	BC			Search result: "Powell River Brazilian Jiu Jitsu | Powell River BC" - open to men, women and children. Powell River is on the BC upper Sunshine Coast. Only a Facebook presence located - website left blank.
NET-NEW	West Coast Brazilian Jiu Jitsu Victoria	Victoria	BC	https://westcoastbjjvic.ca		bjjblog.ca BC directory body: "West Coast Brazilian Jiu Jitsu Victoria, Victoria, BC", 5.0 from 113 reviews, site westcoastbjjvic.ca (the "vic" in the domain distinguishes it from the Vancouver association). Independently corroborated twice: the westcoastbjj.ca association body names "West Coast BJJ, Victoria" as an affiliate club, and a search result confirms it was founded in 2017 by head instructor John Kutz offering Gi, No-Gi and wrestling. Victoria BC, not Victoria TX.
NET-NEW	Kaiser Jiu Jitsu	Victoria	BC	https://www.kaiserjiujitsu.com		bjjblog.ca BC directory body: "Kaiser Jiu Jitsu, Victoria, BC - Where skill meets community in the heart of martial arts", 5.0 from 58 reviews, site kaiserjiujitsu.com. Search result adds "Kaiser Jiu-Jitsu - Victoria BC's top-voted BJJ Academy for Kids and Adults Martial Arts". Victoria BC, not Victoria TX.
NET-NEW	Hood Rich Jiu Jitsu	Victoria	BC	https://www.hoodrichjj.com		bjjblog.ca BC directory body: "Hood Rich Jiu Jitsu, Victoria, BC - Empowering martial arts community offering Brazilian Jiu Jitsu classes for all ages in Victoria, BC", 5.0 from 24 reviews, site hoodrichjj.com. Victoria BC stated explicitly in the description text.
NET-NEW	Island MMA Training Centre	Victoria	BC	https://islandmma.com		bjjblog.ca BC directory body: "Island MMA Training Ctr Ltd, Victoria, BC - Join Island MMA in Victoria for expert training in Brazilian Jiu Jitsu, boxing, kickboxing, and more", 4.9 from 27 reviews, site islandmma.com. "Island" refers to Vancouver Island BC. Victoria BC, not Victoria TX.
NET-NEW	Zuma Ultimate Martial Arts	Victoria	BC	http://zuma.tv		bjjblog.ca BC directory body, first entry in the British Columbia list: "Zuma Ultimate Martial Arts, Victoria, BC - Join ZUMA for an exciting journey in Brazilian Jiu Jitsu, Thai Boxing, and more", 4.9 from 112 reviews, site zuma.tv. Zuma is one of the long-established BC local networks. Victoria BC.
NET-NEW	Peterec's Kombat Center	Victoria	BC	https://peterecskickboxing.com		bjjblog.ca BC directory body: "Peterec's Kombat Center, Victoria, BC - Peterec's Kombat Sports: Empowering you through martial arts with expert training", 4.5 from 23 reviews, site peterecskickboxing.com. Victoria BC.
NET-NEW	Eke Academy of Martial Arts	Victoria	BC	https://ekeacademy.com		Search result title and body: "Brazilian Jiu-Jitsu in Victoria, BC! | EKE ACADEMY OF MARTIAL ARTS" - the BJJ program runs under Prof. Jay Zeballos, 3rd degree black belt under Jean Jacques Machado. Victoria BC stated in the page title. Also surfaced in Yelp's Langford/Saanich BC results as a Jean Jacques Machado affiliate.
NET-NEW	Martial Arts Unlimited Victoria	Victoria	BC	https://martialartsunlimited.ca		bjjblog.ca BC directory body: "Martial Arts Unlimited Victoria, Victoria, BC - Discover the transformative power of martial arts at Martial Arts Unlimited", 4.9 from 56 reviews, site martialartsunlimited.ca (.ca domain). Victoria BC.
NET-NEW	Victoria Martial Arts	Victoria	BC	https://victoriamartialarts.ca		bjjblog.ca BC directory body: "Victoria Martial Arts, Victoria, BC - kickboxing, boxing, and kids programs in a vibrant and encouraging atmosphere", 5.0 from 38 reviews, site victoriamartialarts.ca (.ca domain confirms Canada, not Victoria TX).
NET-NEW	South Island BJJ	Duncan	BC	https://www.sibjj.com		Named in the Marcus Soares affiliate-schools page body under the Canada heading: "South Island BJJ - Henry 'Hank' Panek, Black belt 2014, Cowichan Valley, British Columbia, (250) 732-5565, sibjj@hotmail.com". Province stated as British Columbia in the body and confirmed by the 250 area code. Duncan is the principal town of the Cowichan Valley on Vancouver Island.
NET-NEW	CJ Martial Arts and Fitness	Nanaimo	BC	https://www.cjmartialartsnanaimo.ca		Named in the westcoastbjj.ca association body as "CJ Martial Arts, Nanaimo." Search result title confirms: "CJ Martial Arts and Fitness | Muay Thai Kickboxing | Brazilian Jiu-jitsu | Nanaimo, Vancouver Island, British Columbia". Province stated as British Columbia; domain carries "nanaimo" and is a .ca.
NET-NEW	Tomari Martial Arts	Nanaimo	BC			Search result body: "Tomari Martial Arts in Nanaimo offers Brazilian Jiu-jitsu and martial arts instruction for all age and fitness levels", surfaced from a Yelp Nanaimo BC BJJ query. Nanaimo is on Vancouver Island BC. No standalone site located - website left blank.
NET-NEW	Courtenay BJJ	Courtenay	BC	https://courtenaybjj.ca		Search result title and body: "Courtenay BJJ | Brazilian Jiu-Jitsu Near You in Courtenay, BC" - top martial arts training in Courtenay and the Comox Valley, free 2 week trial. Site is a .ca domain and the title states BC explicitly. Courtenay is in the Comox Valley on Vancouver Island.
NET-NEW	Team Goblins BJJ	Comox	BC	http://www.teamgoblinsbjj.com		Search result title and body: "Team Goblins - Brazilian Jiu Jitsu - Comox Valley", offering Brazilian Jiu Jitsu, Cross Fitness, Kickboxing and Self Defense in the Courtenay/Comox/Comox Valley area. The Comox Valley is on Vancouver Island BC.
NET-NEW	Disciple BJJ	Campbell River	BC	https://www.disciplebjj.ca		Search result title and body: "Disciple BJJ - Campbell River, BC" - a martial arts gym teaching Brazilian Jiu Jitsu to kids and adults in Campbell River, BC. Site is a .ca domain and the title states BC explicitly. Campbell River is on Vancouver Island. This is the real Campbell River school in place of the dead campbellriverbjj.com stub.
NET-NEW	Pure Martial Arts	Campbell River	BC			Named in the westcoastbjj.ca association body twice: in the affiliate list as "Pure Martial Arts, Campbell River" and in a signed testimonial from "Jodey Ingalls, Owner of Pure Martial Arts Campbell River, BC" who was promoted to black belt in November 2013. Province stated as BC in the body. No standalone site located - website left blank.
NET-NEW	Gracie Barra Kelowna	Kelowna	BC		101 - 2333 Hunter Rd, Kelowna, BC V1X 7C5	Gracie Barra BC roster body, Okanagan region block: "Gracie Barra Kelowna, #101 - 2333 Hunter Rd, Kelowna, BC V1X 7C5", head Prof. Anderson Moscovski, est. 2021. BC confirmed by V1X postal code. Standalone domain not established - website left blank.
NET-NEW	Gracie Barra Lake Country	Lake Country	BC	https://gblakecountry.com	723 - 11850 Oceola Rd, Lake Country, BC V4V 2T5	Own site body at gblakecountry.com: "Gracie Barra Lake Country, #723 - 11850 Oceola Rd, Lake Country, BC V4V 2T5", head Prof. Andar Lin, est. 2022, header reads "Lake Country - BC". BC confirmed by V4V postal code. Lake Country is in the Okanagan north of Kelowna.
NET-NEW	Toshido MMA	Kelowna	BC		510 Bay Avenue, Kelowna, BC	Search result body identifies "Toshido Mixed Martial Arts located at 510 Bay Avenue in Kelowna, British Columbia". Toshido is one of the named strong local BC networks. Province stated as British Columbia. Standalone domain not confirmed from a body - website left blank.
NET-NEW	NOS Brazilian Jiu-Jitsu and Mixed Martial Arts	Vernon	BC	https://www.shuswapbjj.com		Search result title and body: "NOS Brazilian Jiu-Jitsu and Mixed Martial Arts | Vernon, BC" - the North Okanagan's premiere training centre, located in Vernon, Grindrod and Armstrong, founded and led by 20-year BJJ and MMA veteran and 3rd degree black belt Mario Deveault. Vernon, Grindrod and Armstrong are all North Okanagan BC towns. This is the real Vernon school in place of the parked vernonbjj.com stub.
NET-NEW	Unity Martial Arts	Vernon	BC			Named in the body of westcoastbjj.ca (West Coast BJJ Association affiliate list) as "Unity Martial Arts, Vernon." Vernon is in the BC North Okanagan. No standalone site located - website left blank.
NET-NEW	Boa Martial Arts	Kamloops	BC	https://boamartialarts.com		Search result title and body: "Home | Boa Martial Arts Kamloops LTD | Kamloops, BC" - Boa BJJ MMA founded seven years ago by head instructor Professor Chad Freeman, with 2700 sq ft of grappling mat space and 3600 sq ft total including an MMA cage. Kamloops BC stated in the title. This is a real Kamloops school in place of the dead kamloopsbjj.com stub.
NET-NEW	Valley Jiu-Jitsu	Kamloops	BC		982 Camosun Crescent, Kamloops, BC	Search result body: "Valley Jiu-Jitsu is a premier martial arts instruction facility located at 982 Camosun Crescent in Kamloops, BC". City and province stated explicitly. Standalone domain not confirmed - website left blank.
NET-NEW	Intrepid MMA	Salmon Arm	BC			Named in the westcoastbjj.ca association body twice: in the affiliate list as "Intrepid MMA, Salmon Arm" and in a signed testimonial from "Rick Dubois, Owner of Intrepid MMA Salmon Arm, BC", an IBJJF World No-Gi champion promoted to brown belt in 2012. Province stated as BC in the body. Salmon Arm is in the BC Shuswap. No standalone site located.
NET-NEW	Preta Academy	Penticton	BC			Search result body naming the top Brazilian jiu-jitsu options in Penticton BC: "Preta Academy and Pacific Top Team Vernon Brazilian Jiu Jitsu are among the top Brazilian jiu-jitsu options in Penticton." Penticton is in the BC South Okanagan. Held at lower confidence - no own-site body read and no domain located. Worth a confirmation pass.
NET-NEW	Princeton BJJ	Princeton	BC			Named in the body of westcoastbjj.ca (West Coast BJJ Association affiliate list) as "Princeton BJJ, Princeton." Listed among an otherwise all-BC affiliate block (Deep Cove North Vancouver, Budo North Burnaby, Victoria, Cloverdale, Coquitlam, Campbell River, Nanaimo, Richmond, Vernon, Salmon Arm), which places this as Princeton BC in the Similkameen. No standalone site located.
NET-NEW	Summit Jiu Jitsu	Revelstoke	BC	https://www.summitjjrevelstoke.com	1240 Powerhouse Road, Unit 3103, Revelstoke, BC	Search result title and body: "Summit Jiu Jitsu offers Brazilian Jiu Jitsu (BJJ) classes in Revelstoke BC, located at 1240 Powerhouse road, Unit #3103". Domain summitjjrevelstoke.com encodes the city. Revelstoke is in the BC Columbia-Shuswap.
NET-NEW	North Kootenay Martial Arts	Nelson	BC	https://northkootenaymartialarts.com	646 Baker Street, Nelson, BC	Search result title and body: "North Kootenay Martial Arts | Nelson - Brazilian Jiu Jitsu and Muay Thai" at 646 Baker Street, Nelson British Columbia, contact kootenaiphysicalarts@gmail.com and (250) 551-4026. Province stated as British Columbia and confirmed by the 250 area code.
NET-NEW	Transcendent Combat Sports	Nelson	BC	https://www.transcendentcombatsports.com		Search result title and body: "Brazilian Jiu Jitsu - Nelson - TCS" - Transcendent Combat Sports offering Kickboxing, Brazilian Jiu Jitsu and Fitness classes for all ages and abilities in the Nelson area. Nelson is in the BC West Kootenay.
NET-NEW	Cranbrook Brazilian Jiu-Jitsu	Cranbrook	BC	https://cranbrookbjj.com	22 8th Ave S, Cranbrook, BC	Search result title and body: "Cranbrook BJJ | Cranbrook Brazilian Jiu-Jitsu" - the city's only BJJ school, head instructor Brian Hamm, a brown belt under Brian Bird of Champions Creed. Located at #22 8th Ave. S. Cranbrook, BC, phone (250) 489-0960. Province stated and confirmed by the 250 area code. Cranbrook is in the BC East Kootenay.
NET-NEW	Galbraith Jiu Jitsu	Prince George	BC	https://galbraithjiujitsu.ca	1791 Nicholson Street, Prince George, BC	Search result title and body: "Galbraithjiujitsu - Jujitsu School - Prince George, British Columbia" at 1791 Nicholson Street, Prince George, with a black belt instructor of over 20 years, currently based out of The Northern Capital Judo Club. Province stated as British Columbia; site is a .ca domain. The school also hosts the annual Galbraith Memorial Open, a roughly 200-competitor BJJ tournament in Prince George.
NET-NEW	Kaiten Mixed Martial Arts Academy	Prince George	BC			Search result: "Kaiten Mixed Martial arts Academy | Prince George BC" offering Brazilian Jiu-Jitsu along with MMA, Muay Thai, Kickboxing, and classes for women and kids. Prince George BC stated. Only a Facebook presence located - website left blank.
NET-NEW	Iron Forge	Fort St. John	BC	https://ironforge.ca		Search result body: "Iron Forge offers beginner Brazilian Jiu-Jitsu classes in Fort St John", surfaced from a Fort St. John BC query; site ironforge.ca is a .ca domain. Corroborated by coverage of Fort St. John competitors travelling to the Prince George BJJ open. This is the real Fort St John school in place of the dead fortstjohnbjj.com stub.
NET-NEW	Terrace Brazilian Jiu Jitsu	Terrace	BC			WellnessLiving venue record: "Terrace Brazilian Jiu Jitsu, Terrace, BC" under the path ca-bc-terrace, i.e. Canada / British Columbia / Terrace. Corroborated by Terrace Standard coverage of the Kitimat regional Brazilian Jiu-Jitsu Open drawing fighters from Terrace and Prince Rupert. Terrace is in northwest BC. No standalone site located.
NET-NEW	Muscle Panda MMA	Prince Rupert	BC			Search result: "Muscle Panda MMA | Prince Rupert BC" - a martial arts academy offering classes in Brazilian Jiu Jitsu (BJJ), kickboxing, MMA and grappling. Corroborated by Northern View coverage of the Kitimat regional BJJ Open drawing fighters from Prince Rupert. Prince Rupert is on the BC north coast. Only a Facebook presence located - website left blank.
