status	name	city	state	website	address	evidence
NET-NEW	Black Gold Jiu-Jitsu Academy	Spruce Grove	AB	https://www.blackgoldbjj.com	123-20 Westwind Drive, Spruce Grove, AB T7X 2E3	Body: "Brazilian Jiu Jitsu in Spruce Grove near Edmonton ... We've been dreaming of opening a jiu-jitsu gym in Spruce Grove for over 15 years", Gi, No Gi and Juniors programs, coaches Michael Hay and Pascale Leonard. Footer: "123 - 20 Westwind Drive, Spruce Grove, Alberta, T7X 2E3", 587.461.1640. Alberta postal T7X, area code 587.
NET-NEW	Arashi-Do Martial Arts Leduc	Leduc	AB	https://arashido.com/location/leduc/		Named under AVAILABLE LOCATIONS on the body of the Arashi-Do Behring Brazilian Jiu Jitsu program page. Alberta-only chain per its own body text ("19 locations across the province"). Street address not captured.
NET-NEW	Arashi-Do Martial Arts Red Deer	Red Deer	AB	https://arashido.com/location/red-deer/		Named under AVAILABLE LOCATIONS on the body of the Arashi-Do Behring Brazilian Jiu Jitsu program page and in the CENTRAL ALBERTA locations menu. Street address not captured.
NET-NEW	Arashi-Do Martial Arts Penhold	Penhold	AB	https://arashido.com/location/penhold/		Named under AVAILABLE LOCATIONS on the body of the Arashi-Do Behring Brazilian Jiu Jitsu program page and in the CENTRAL ALBERTA locations menu. Penhold is just south of Red Deer, Alberta. Street address not captured.
NET-NEW	Arashi-Do Martial Arts Sylvan Lake	Sylvan Lake	AB	https://arashido.com/location/sylvan-lake/	14 Thevenaz Ind. Trail Unit 4, Sylvan Lake, AB T4S 2J5	Named under AVAILABLE LOCATIONS on the body of the Arashi-Do Behring Brazilian Jiu Jitsu program page. Address from its Alberta directory record "Arashi-Do Sylvan Lake, 14 Thevenaz Ind. Trail Unit 4, Sylvan Lake, AB T4S 2J5, Canada". Alberta postal T4S.
NET-NEW	Arashi-Do Martial Arts Olds	Olds	AB	https://arashido.com/location/olds/		Named under AVAILABLE LOCATIONS on the body of the Arashi-Do Behring Brazilian Jiu Jitsu program page and in the CENTRAL ALBERTA locations menu. Street address not captured.
NET-NEW	Arashi-Do Martial Arts Edson	Edson	AB	https://arashido.com/location/edson/		Named under AVAILABLE LOCATIONS on the body of the Arashi-Do Behring Brazilian Jiu Jitsu program page. Edson is on Highway 16 west of Edmonton, Alberta. Street address not captured.
NET-NEW	Arashi-Do Martial Arts Hinton	Hinton	AB	https://arashido.com/location/hinton/		Named under AVAILABLE LOCATIONS on the body of the Arashi-Do Behring Brazilian Jiu Jitsu program page. Hinton is in west-central Alberta. Street address not captured.
NET-NEW	Kensei Martial Arts and Fitness	Red Deer	AB	https://www.kensei.ca		Domain resolves. Listed in the Alberta BJJ directory as "Kensei Martial Arts and Fitness, Red Deer, AB", tagged Jiu Jitsu. Street address not captured; body not individually read - lower confidence.
NET-NEW	Canadian Martial Arts Centre	Lethbridge	AB	https://cmcmma.com	3307 3 Ave S, Lethbridge, AB	Body: "Kickboxing - Brazilian Jiu Jitsu - Grappling - Kids Classes ... The CMC has one of the top Grappling and Brazilian Jiu Jitsu programs in Canada". Address printed twice in the body: "3307 3 Ave S, Lethbridge, AB Canada", phone +1 (403) 320-5569 (Alberta area code 403).
NET-NEW	Gracie Barra Lethbridge	Lethbridge	AB		731 30 St N Unit 10, Lethbridge, AB	Gracie Barra affiliate. Listed by the Lethbridge Sport Council sport directory as a Brazilian Jiu-Jitsu academy offering classes for kids, teens and adults at 731 30 St N #10, Lethbridge, AB. Alberta confirmed by the Lethbridge street address. No standalone domain located; body not read - lower confidence.
NET-NEW	Progressive Fighting Academy	Lethbridge	AB		1720 2 Avenue South, Lethbridge, AB	Listed as offering "Brazilian Jiu Jitsu, Muay Thai/Kickboxing and MMA" at 1720 2nd Avenue South, Lethbridge, AB. Alberta confirmed by the Lethbridge street address. Trades primarily via Facebook; no independent site body read - lower confidence.
NET-NEW	Resilience Brazilian Jiu Jitsu	Medicine Hat	AB	https://www.rbjj.ca	640 Kingsway Ave SE, Medicine Hat, AB T1A 2W9	Body: "Resilience BJJ - Brazilian Jiu Jitsu / Submission Wrestling / No-Gi ... Medicine Hat, AB", with Adult BJJ, Submission Wrestling and Kids BJJ programs. Contact block: "640 Kingsway Ave SE, Medicine Hat, AB T1A 2W9, Canada", 4035022487, medhatbjj@gmail.com. Alberta postal T1A, area code 403.
NET-NEW	Heiho Dojo	Grande Prairie	AB	https://www.heihodojo.ca	10015 100 Ave, Grande Prairie, AB T8V 0V2	Body: "We at Heiho Dojo have proudly served the Peace Region since 2010, offering ... Muay Thai, Brazilian Jiu-Jitsu, Kenpo Karate, and Fitness". Contact block: "10015 100th Ave, Grande Prairie, AB T8V-0V2", 1.780.533.3101 (Alberta area code 780).
NET-NEW	The Komodo Academy	Grande Prairie	AB	https://www.thekomodoacademy.com		Body: "VOTED GRANDE PRAIRIE'S #1 MARTIAL ARTS ACADEMY ... The Komodo Academy has been utilizing the vehicle of Martial Arts to build Leaders in their communities and continues to GROW-INNOVATE and INSPIRE Martial Arts in the Grande Prairie Area", with a dedicated Brazilian Jiu Jitsu Grande Prairie program page. Street address not printed on the home page body.
NET-NEW	Gladiators Martial Arts Academy	Grande Prairie	AB	https://gladiatorsmaa.com		Non-profit martial arts academy in Grande Prairie, Alberta offering Brazilian Jiu-Jitsu among other disciplines. Domain live but the about-us body rendered empty on fetch, so no street address or postal code captured - lower confidence.
NET-NEW	Bowman's Martial Arts	Fort McMurray	AB	https://bowmansmma.ca		Body title and content read "Bowman's Martial Arts - MMA in Fort McMurray" with jiu-jitsu classes throughout the Classes section; instructor Sandy Bowman, BJJ black belt. Alberta confirmed by the Fort McMurray city name in the body. Street address not captured from the body.
NET-NEW	Dark Horse Martial Arts	Canmore	AB	https://darkhorsemartialarts.ca	306 Bow Valley Trail, Canmore, AB T1W 0N2	Body: "Dark Horse Martial Arts specializes in Brazilian Jiu Jitsu in addition to offering Women's Only Self Defense and Adults Beginner friendly Striking. We are also proud to offer an extensive kids Jiu Jitsu programs all year round for ages 6-16". Contact block: "306 Bow Valley Trail, Canmore, Alberta T1W 0N2, Canada", 403 679 9554. A real year-round academy with a permanent address and weekly open mat, not a seasonal resort drop-in. Alberta postal T1W, area code 403.
NET-NEW	Airdrie Martial Arts Centre	Airdrie	AB	https://airdriemartialartscentre.ca	28 Gateway Drive, Airdrie, AB T4B 0J6	Body of the Brazilian jiu jitsu page: "Bellegarde's Dragon Brazilian Jiu Jitsu ... Altemar Costa is our Brazilian Jiu-Jitsu Sensei: A Certified Black Belt by the Federation of Brazilian Jiu-Jitsu, trains out of Team Carvalho". Footer: "Airdrie Martial Arts Centre, Gateway Road Northeast, Airdrie, AB, T4B 0J6, Canada, 403 888-3765" and "28 Gateway Drive Airdrie, Alberta, T4B 0J6". Alberta postal T4B, area code 403.
NET-NEW	Jiu-Jitsu For Life Airdrie	Airdrie	AB	https://jiujitsuforlifeairdrie.com	46 Bayspring Way, Airdrie, AB T4B 4C4	Body: "Welcome to Jiu-Jitsu for Life Airdrie ... our academy offers a supportive environment to learn authentic Brazilian Jiu-Jitsu", with BJJ, Kids, Females Only and No-Gi programs. Header and contact block: "46 BAYSPRINGS WAY, AIRDRIE-AB" and "46 BAYSPRING WAY AIRDRIE T4B4C4 CA", phone 403 560 6608. Alberta postal T4B, area code 403.
