verdict	id	region	name	city	url	action	evidence	source_url
CONFIRMED	75	NV	Cascao Jiu Jitsu	Las Vegas	https://cascaojiujitsu.org/	SET_OVERRIDE	"Same school on the .org. Footer reads 3870 E. Flamingo Rd suite A12, Las Vegas, NV 89121 / (702) 818-7500 - phone matches the record's listings - and head coach is Walter ""Cascao"" Vital. Named Kids BJJ, No-Gi BJJ and Regular BJJ class blocks. The stored .com resolves but serves a registrar ICANN-WHOIS-verification suspension page, not the school."	https://cascaojiujitsu.org/
NEEDS_BROWSER	76	NV	Destiny Health & MMA	Las Vegas		NEEDS_BROWSER	Two live candidates, neither readable by web_fetch. destinyhealthmma.com resolves (3.33.130.190 / 15.197.148.33) and returns only a viewport meta tag on / , /contact and a bogus path - could equally be a parked lander, so it must not be published unchecked. fightdestiny.ct.ws also resolves (185.27.134.148, InfinityFree free hosting) and returns an empty body. Third-party listings give 4343 N Rancho Dr #208, Las Vegas, NV 89130 and (702) 559-2447, coach Eddie Yagin.	https://destinyhealthmma.com/?cb=1
CONFIRMED	77	NV	Fredson Paixao Academy	Las Vegas	https://fredsonpaixao.com/	SET_OVERRIDE	"site header reads ""Phone: 702-849-6113 / Address: 6365 Montessouri St. Las Vegas NV 89113"", exactly matching the stored school, with Adult and Youth jiu-jitsu class pages. Caution: the stored domain fredsonpaixaobjj.com now serves an unrelated ""Apex Credit"" credit-repair site, and Yelp flags the Montessouri St location as closed as of Dec 2025 - the site itself was last modified 2024-04-29"	https://fredsonpaixao.com/?cb=1
CONFIRMED	78	NV	Hard Knocks Muay Thai & Judo	Las Vegas	https://hardknocksmuaythaijudo.com/	SET_OVERRIDE	Address: 9660 W Tropicana Ave # 300, Las Vegas, NV 89147; Phone (702) 419-1623; site lists Judo classes and a Judo training area (grappling qualifies)	https://hardknocksmuaythaijudo.com/about
NOT_BJJ	79	NV	Las Vegas Fight Club	Las Vegas		FLAG	Live successor site https://thelasvegasfightclub.online/ (GoDaddy builder, copyright 2026) reads 4640 E Flamingo Rd Las Vegas NV 89121 and phone (702) 773-6263, Coach Jayson Gallegos - address and phone match the record - but the entire site is boxing only, no grappling class is named; the older official Wix site says the gym trains boxing and mma but names no grappling class either; stored thelasvegasfightclub.com is NXDOMAIN	https://thelasvegasfightclub.online/
NEEDS_BROWSER	80	NV	MC Unit jiu jitsu Academy	Las Vegas		NEEDS_BROWSER	"mcunitacademy.com resolves (A 148.135.128.196, 147.79.120.136) but web_fetch returns an empty body with only meta-generator ""Hostinger Horizons"" - a client-rendered JS build. Cannot distinguish a real site from a builder placeholder without a browser. Listed address 60 N 25th St, Las Vegas NV 89101 comes from directories, not from a page I read."	https://mcunitacademy.com/
DEAD	81	NV	Reylson Gracie Jiu-Jitsu Health & Wellness Center	Las Vegas		KEEP_BLANK	reylsongracie.com returns Status 2 REFUSED from its own delegated nameservers (lame delegation) - dead. No other domain found. Yelp (7795 W Sahara Ave) and Yellowpages (89129) both mark the business CLOSED. Alternate address 7350 W Cheyenne Ave #102 / (702) 243-2300 appears only in directories I did not treat as sources.	
CONFIRMED	82	NV	Ribeiro Jiu-Jitsu - Las Vegas	Las Vegas	https://www.ribeirojiujitsulv.com/	SET_OVERRIDE	"Read on the page footer: ""Ribeiro Jiu Jitsu Las Vegas"", 702-754-3343, 4275 West Bell Drive, Las Vegas, NV, rjjlasvegas@gmail.com - address and phone match the target record. Old ribeirojiujitsulasvegas.com is dead (nameservers REFUSED). Anomaly worth noting: the About copy on the same page twice says ""Daxhino Jiu Jitsu"", suggesting a rebrand in progress, but the domain, title, header, footer, phone and email are all still Ribeiro."	https://www.ribeirojiujitsulv.com/?cb=1
WRONG_ENTITY	83	NV	Tapout Research & Development Training Center	Las Vegas		KEEP_BLANK	"stored tapoutlasvegas.com resolves but 301-redirects to https://tapout.com, the Tapout apparel/licensing brand site (Squarespace, ""© 2024 TapouT, LLC"", retailer links to Dick's/Walmart/Amazon) - no Las Vegas training center, no address, no classes"	http://www.tapoutlasvegas.com/?cb=1
CONFIRMED	84	NV	The Academy of Brazilian Jiu Jitsu	Las Vegas	https://www.tabjj.com/	SET_OVERRIDE	Address: 10020 W Cheyenne Ave Ste. 110, Las Vegas, NV 89129; Phone (702) 268-7887	https://www.tabjj.com/contactus
DEAD	85	NV	Throwdown Training Center	Las Vegas		KEEP_BLANK	throwdowntrainingcenter.com resolves but redirects to a HugeDomains for-sale parking page, so no official site exists; no other domain found; 7575 W Sunset Rd Ste 110 Las Vegas NV 89113 and (702) 838-8008 are from third-party listings, not a page I read	https://throwdowntrainingcenter.com/
CONFIRMED	86	NV	Wand Fight Team	Las Vegas	https://wandfightteam.perfectmind.com/	SET_OVERRIDE	"First-party PerfectMind portal; its own page body reads ""WAND FIGHT TEAM 702-538-8300 info@wandfc.com www.wandfightteam.vegas 3061 Business Ln, Las Vegas, NV 89103"" - phone 702-538-8300 matches the gym. NOTE: this is a booking/member portal, not a marketing site. The stored wandfightteam.vegas has no A record at apex or www; wandfightteam.com is an unrelated motorsports SEO content farm; wandfc.com resolves but serves an empty body."	https://wandfightteam.perfectmind.com/
CONFIRMED	87	NV	Orient Jiu Jitsu	Paradise	https://orient-jiu-jitsu-llc.gymdesk.com/	SET_OVERRIDE	The school's own Gymdesk instance. Page footer reads Address 3068 E. Sunset Rd. Unit 1, Las Vegas, NV 89120, Phone 7023545563, orientjiujitsu@gmail.com - matching the address the gym posts itself on Instagram/Threads. CAVEAT: the root redirects to a member /login screen, i.e. a portal rather than a marketing site; public class booking works at /book. orientjiujitsu.com is registered but has no A record at apex or www.	https://orient-jiu-jitsu-llc.gymdesk.com/
DEAD	88	NV	Battle Born MMA	Reno		KEEP_BLANK	battlebornmma.com is NXDOMAIN. Yelp lists Battle Born MMA, 265 Keystone Ave, Reno as CLOSED and Tapology records the gym as no longer open. No replacement first-party site found.	https://dns.google/resolve?name=battlebornmma.com&type=A
DEAD	89	NV	Lion's Den MMA & Fitness Center	Reno		KEEP_BLANK	"stored lionsdenreno.com is NXDOMAIN; Ken Shamrock's official Lion's Den page states the team ""moved its headquarters to Reno, Nevada and as of 2020 is now based out of Dallas, Texas"" - the Reno facility (4690 Longley Ln Ste 7) no longer operates. Note kenshamrock.com's footer carries injected Indonesian gambling spam links, so do not publish it either"	https://kenshamrock.com/lions-den/?cb=1
NEEDS_BROWSER	90	NV	Atos Jiu Jitsu Reno	Sparks		NEEDS_BROWSER	Stored atosjiujitsureno.com is NXDOMAIN. Likely current domain atosrenobjj.com resolves (A 151.101.194.159, Fastly) but web_fetch returns an empty body on / , /contact and /programs over both http and https. Atos HQ affiliate directory lists no Nevada school; its /affiliate/reno/ page also returns empty. Cannot read the page to match an address.	https://atosrenobjj.com/
